region	country	station	station_active_date	station_inactive_date	reactive_c2c_id	time_zone	queue_name	sun_open	sun_close	mon_open	mon_close	tue_open	tue_close	wed_open	wed_close	thu_open	thu_close	fri_open	fri_close	sat_open	sat_close	active_flag
EU	FR	OAR3	2018-11-18	2099-12-31	60189f4e-b017-4ae4-bfec-4383da6ca4bc	Europe/Paris	SDS-FR-DSL-DAR1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	DELL	2019-03-31	2099-12-31	2a892b74-01a9-4080-993f-7d6b508101e3	Asia/Kolkata	SDS-IN-DSL-DELL-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DCL1	2018-04-29	2099-12-31	f6b56e7a-886a-498d-9b5f-8213c7f63be1	America/New_York	SDS-US-DSL-DCL1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	AT	DOQ7	2021-09-01	2099-12-31	e75cdc4e-16a4-4d0e-90c3-de2f5f3037f4	Europe/Berlin	amzl-dsl-doq7@amazon.de	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	10:00	18:30	ACTIVE
FE	JP	OOO4	2021-03-14	2099-12-31	9a2bead0-cc4d-4468-8fc9-e60397a8330b	Asia/Tokyo	SDS-JP-DSL-DOO2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DSD1	2018-01-01	2099-12-31	b817023b-18f3-45d7-925c-f8b962f921dc	America/Los_Angeles	SDS-US-DSL-DSD1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DHO8	2021-07-12	2099-12-31	6a496895-2071-4e83-9d95-2eb0cd19fd1b	America/Chicago	SDS-US-DSL-DHO8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DCL2	2019-08-04	2099-12-31	d17c3f73-79dc-4204-ac86-8fa797e6cae2	America/New_York	SDS-US-DSL-DCL2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	MYQD	2021-03-21	2099-12-31	efec77ed-c18b-4024-bbd9-1d201c524ed6	Asia/Kolkata	SDS-IN-DSL-MYQD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	MX	DCU2	2019-12-01	2099-12-31	b27cb379-5dcf-49a0-aa1a-b1537e5c14e9	America/Mexico_City	SDS-MX-DSL-DCU2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	DLG1	2020-10-28	2099-12-31	df05f266-4fc7-426c-8c2a-280c349bff7e	Europe/Rome	SDS-IT-DSL-DLG1-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	IN	FADA	2020-11-16	2099-12-31	acf41191-422c-435d-bbc5-b68120a72892	Asia/Kolkata	SDS-IN-DSL-FADA-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IN	NCRI	2019-03-31	2099-12-31	d4fac014-8363-421d-93f4-cd939d54a9cd	Asia/Kolkata	SDS-IN-DSL-NCRI-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IT	DTC1	2019-01-20	2099-12-31	e2bbc552-417e-4b6e-8b70-70d0bc98297a	Europe/Rome	SDS-IT-DSL-DTC1-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
FE	JP	DFK1	2020-01-08	2099-12-31	7e986638-0bfb-4421-a410-7af7570f348d	Asia/Tokyo	SDS-JP-DSL-DFK1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DWS5	2020-12-05	2099-12-31	0338781e-06cd-43bd-bcd2-9231507fcd87	America/Los_Angeles	SDS-US-DSL-DWS5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	BLRR	2019-03-31	2099-12-31	e6d2c3ee-38a2-4bd2-872e-db317baa0d3b	Asia/Kolkata	SDS-IN-DSL-BLRR-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IN	LUHD	2021-03-21	2099-12-31	e3cc5f4e-c30d-4797-943e-d47c3a9a2cfd	Asia/Kolkata	SDS-IN-DSL-LUHD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DPD5	2019-11-10	2099-12-31	64dc200d-080e-4bd2-b143-7ca07bace8c5	America/Los_Angeles	SDS-US-DSL-DPD5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DTH1	2019-11-10	2099-12-31	44f86edc-12bb-435d-b2da-16c9fc9c1163	Europe/Berlin	SDS-DE-DSL-DTH1-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	SA	DMM2	2021-07-26	2099-12-31	06f637bb-19e4-41ac-9e04-dd39cc83f792	Asia/Riyadh	SDS-SA-DSL-DMM2-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DCX2	2020-10-06	2099-12-31	398b133f-7f9f-4958-9586-2ba5303a0c7d	America/Los_Angeles	SDS-US-DSL-DCX2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DCH9	2020-10-20	2099-12-31	8c226d1f-404f-4949-ad71-5e07b5f3ae6d	America/Chicago	SDS-US-DSL-DCH9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	BLRL	2019-03-31	2099-12-31	01dbd2f8-b00d-41ff-9cf7-8d1cbe40c0d0	Asia/Kolkata	SDS-IN-DSL-BLRL-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IN	IXMD	2021-03-18	2099-12-31	b07cad1f-1925-4901-9182-7995fd455b37	Asia/Kolkata	SDS-IN-DSL-IXMD-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DNJ7	2020-08-03	2099-12-31	6a8d4b73-0934-4ac7-ab88-799be09da1b6	America/New_York	SDS-US-DSL-DNJ7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DHE4	2021-10-06	2099-12-31	43d45852-2929-412b-932c-d12ea1732905	Europe/Berlin	AmazonDeDSLDHE4Email	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DCK1	2018-04-29	2099-12-31	b7877836-e926-41f9-9660-0230f576e8e7	America/Los_Angeles	SDS-US-DSL-DCK1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
FE	JP	DOO4	2020-09-22	2099-12-31	d6f737ab-1e31-4574-b005-a2e621d90b13	Asia/Tokyo	SDS-JP-DSL-DOO4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	ZFO1	2021-09-28	2099-12-31	cf61bdfc-1215-42a8-8043-d4f54db1f555	America/Los_Angeles	AmazonUsDSLZFO1Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDP1	2021-10-20	2099-12-31	ac6d38f2-088e-4c1c-ae47-0567a656c0e6	America/New_York	AmazonUsDSLDDP1Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DAT2	2018-09-16	2099-12-31	5a71128f-8d25-4d03-a057-0cd5f05d470c	America/New_York	SDS-US-DSL-DAT2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DGE9	2020-08-03	2099-12-31	2bfb038b-8e29-4fc4-a35f-6eb41cd937ac	America/New_York	SDS-US-DSL-DGE9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	AE	DDB5	2020-07-24	2099-12-31	efdb4ab1-a907-45bf-a64a-30b921b7f0c4	Asia/Dubai	SDS-AE-DSL-DDB5-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DNW1	2019-01-20	2099-12-31	2cddec1a-33d6-4a56-ba0f-f47cb7fc9e7e	Europe/Berlin	SDS-DE-DSL-DNW1-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IT	DLO3	2019-01-20	2099-12-31	cb0f429f-0e1e-48c1-80f4-49b6465d69f7	Europe/Rome	SDS-IT-DSL-DLO3-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	ES	DQB2	2019-06-23	2099-12-31	d0f9422d-058b-448e-9776-6a0c36f6fd60	Europe/Madrid	SDS-ES-DSL-DQB2-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DAB4	2020-09-28	2099-12-31	0207cf04-118e-497e-b579-9e5cbf4cd8f3	America/New_York	SDS-US-DSL-DAB4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DPX7	2020-10-26	2099-12-31	4366bbf1-08b7-4845-bcd1-29ac5761a164	America/Phoenix	SDS-US-DSL-DPX7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DOK1	2018-09-16	2099-12-31	0c8a1c31-a134-4d52-accd-f6210f79a148	America/Chicago	SDS-US-DSL-DOK1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	ES	OQZ2	2021-10-26	2099-12-31	f497dce3-5cc2-4b06-8bf4-2c602ea0c064	Europe/Madrid	amzl-dsl-oqz2@amazon.es	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DFM3	2020-08-24	2099-12-31	37156d40-7238-4026-aea6-3367a1acf05d	America/New_York	SDS-US-DSL-DFM3-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	DMT1	2019-06-23	2099-12-31	b97c404e-e88d-47ee-b165-ce3d318f6788	America/Mexico_City	SDS-MX-DSL-DMT1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DSO2	2019-10-06	2099-12-31	6e38f239-4a79-428b-8393-94026975e456	Europe/London	SDS-UK-DSL-DSO2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	ONC3	2019-08-11	2099-12-31	cafc01de-716f-4c35-9218-e0955df8e30e	Europe/Paris	SDS-FR-DSL-DAO2-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	BLRG	2019-03-31	2099-12-31	2ae78f69-9349-49f1-8924-f32d913d3e1b	Asia/Kolkata	SDS-IN-DSL-BLRG-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IN	JAIR	2020-11-16	2099-12-31	b126ec5f-f832-42b2-8813-bab453c6f985	Asia/Kolkata	SDS-IN-DSL-JAIR-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	ES	OCL2	2019-06-01	2099-12-31	e9f0a835-ff03-4530-8e75-7596083fe9fc	Europe/Madrid	SDS-ES-DSL-DMA3-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	DE	DNX4	2020-03-25	2099-12-31	5af5240d-e004-4094-a167-05f0272c0aac	Europe/Berlin	SDS-DE-DSL-DNX4-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IT	DSI1	2021-11-17	2099-12-31	17bac830-aeec-4cd9-8bed-b34f42ff9cd0	Europe/Rome	AmazonItDSLDSI1Email	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	DE	OBW2	2021-03-11	2099-12-31	e7d57401-9aca-4fd7-9b5c-128ec0cdd850	Europe/Berlin	SDS-DE-DSL-DBW8-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DFO9	2021-08-16	2099-12-31	6662281f-d3b9-48ae-81b5-ad20866f812c	America/Los_Angeles	AmazonUsDSLDFO9Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	BR	DBH5	2021-12-13	2099-12-31	829da900-dcea-4110-bb50-3857956a4d9c	America/Sao_Paulo	AmazonBrDSLDBH5Email	10:00	17:30	10:00	17:30	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	AE	DAD6	2022-04-05	2099-12-31	03efebd6-1816-4468-9a09-e11bab3d03f5	Asia/Dubai	AmazonAeDSLDAD6Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DME1	2018-08-26	2099-12-31	a00619f2-a2a6-4ec9-9713-bafd2f3c6ba4	Europe/London	SDS-UK-DSL-DME1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	DNC1	2018-11-18	2099-12-31	06b23714-7c8e-4b20-988b-09d788c371ae	Europe/Paris	SDS-FR-DSL-DNC1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	LKOI	2020-07-01	2099-12-31	004aad87-6751-4e54-92dd-6701dfa536dc	Asia/Kolkata	SDS-IN-DSL-LKOI-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IT	OSI1	2021-10-22	2099-12-31	cabadce6-428b-4e14-bc63-a735093e5110	Europe/Rome	amzl-dsl-osi1@amazon.it	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
EU	UK	DXN1	2018-08-18	2099-12-31	345e42e1-a064-47fb-a9c8-981117552464	Europe/London	SDS-UK-DSL-DXN1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	DBJ1	2019-06-23	2099-12-31	dd401249-8fc7-4173-94db-c8ee3b930e13	America/Mexico_City	SDS-MX-DSL-DBJ1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DML8	2021-05-12	2099-12-31	b8909ccc-d7a5-49d4-a7a8-62f1dc39fbc2	America/Chicago	SDS-US-DSL-DML8-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	FR	DWP7	2021-10-28	2099-12-31	41566f25-fc2c-4fe0-a3f7-a5990952da35	Europe/Paris	amzl-dsl-dwp7@amazon.fr	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DDV4	2021-07-19	2099-12-31	2b1fb9c8-4d76-492c-9910-f5fd3f56ba45	America/Denver	SDS-US-DSL-DDV4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	MX	XMX5	2020-09-17	2099-12-31	fc5de305-8a6e-4d63-882d-ed15789c0c63	America/Mexico_City	SDS-MX-DSL-DMX2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DMU2	2019-02-17	2099-12-31	c4f76a4b-5d60-4fa0-aa9f-5d8971695817	Europe/Berlin	SDS-DE-DSL-DMU2-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	UK	DRR1	2020-09-17	2099-12-31	a21453c4-7ae3-4d74-a3f3-2e0ed69f4eff	Europe/London	SDS-UK-DSL-DRR1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DSY1	2021-09-15	2099-12-31	cab111fa-867f-45f2-a93a-f4c4cfc9c3fb	Europe/Berlin	AmazonDeDSLDSY1Email	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	UK	DBS2	2018-08-12	2099-12-31	d602f9f6-c577-4fe9-b4ef-229dece4d776	Europe/London	SDS-UK-DSL-DBS2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	CA	DYH1	2021-10-04	2099-12-31	7f4345ee-e0c0-47a1-99ec-22b20592bf85	America/Halifax	AmazonCaDSLDYH1Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DNY4	2018-04-29	2099-12-31	9b85a83a-643e-4a41-8520-4f1aaa3fc65d	America/New_York	SDS-US-DSL-DNY4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	UK	DNE2	2021-07-01	2099-12-31	f8beac2e-f1f8-4d8c-ba46-9636b8dd70dd	Europe/London	SDS-UK-DSL-DNE2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DIN6	2020-10-06	2099-12-31	50a8c03e-dc21-4298-990c-09126817f6c9	America/New_York	SDS-US-DSL-DIN6-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDF2	2021-04-07	2099-12-31	2ecd664a-220e-43a5-be63-525783110d92	America/Chicago	SDS-US-DSL-DDF2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IT	ONP1	2019-06-26	2099-12-31	3a7dcde0-0f68-4aa3-983c-2653f364d0c6	Europe/Rome	SDS-IT-DSL-DNP1-EMAIL	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:00	ACTIVE
NA	US	DDT6	2020-08-31	2099-12-31	40716580-5aab-452a-9c98-7f50cdf5127c	America/New_York	SDS-US-DSL-DDT6-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DNM7	2021-02-03	2099-12-31	219471dd-4af7-40f3-a0fc-93ae878d2dcb	Europe/Berlin	SDS-DE-DSL-DNM7-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	DE	DAH1	2020-10-14	2099-12-31	58fb6d4a-5be8-496f-96f3-64e88c432ddd	Europe/Berlin	SDS-DE-DSL-DAH1-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	LKOA	2021-03-21	2099-12-31	fc6752b1-3079-4bd3-9e4f-5a373f9579d5	Asia/Kolkata	SDS-IN-DSL-LKOA-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	IT	OSI6	2021-10-22	2099-12-31	a6eb94da-f7cb-4e4f-9b30-a9a74aee9188	Europe/Rome	amzl-dsl-osi6@amazon.it	09:00	16:00	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	09:00	16:30	ACTIVE
NA	US	DAS7	2021-02-15	2099-12-31	754e2932-167a-4bca-9bee-9e56d8adcde9	America/New_York	SDS-US-DSL-DAS7-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	AE	DRK1	2020-07-24	2099-12-31	88a22274-16e7-43df-a5b4-8578edcb00c9	Asia/Dubai	SDS-AE-DSL-DRK1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	BOMJ	2019-03-31	2099-12-31	8aec0d5b-0f09-494d-953a-e14f6d7a4bef	Asia/Kolkata	SDS-IN-DSL-BOMJ-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DEW4	2018-04-29	2099-12-31	440d470b-d253-48e1-a5d1-11b1615be1a2	America/New_York	SDS-US-DSL-DEW4-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DDE9	2021-07-12	2099-12-31	b3e6c790-8c04-4667-b7f0-cc2daf39b5ea	America/Denver	SDS-US-DSL-DDE9-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	DE	DNW5	2021-06-02	2099-12-31	26023dd4-1549-4ca3-8360-0324079284e0	Europe/Berlin	SDS-DE-DSL-DNW2-EMAIL	00:00	00:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
NA	US	DCY1	2021-07-14	2099-12-31	29809745-f909-4d91-be06-7cff36df928e	America/New_York	SDS-US-DSL-DCY1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	DELF	2019-03-31	2099-12-31	a3c3cd6b-2d55-4986-88f0-1b2fd518aaea	Asia/Kolkata	SDS-IN-DSL-DELF-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
EU	UK	DCB1	2020-11-19	2099-12-31	13100c4d-6b08-4e11-bf70-96c764a2ed42	Europe/London		10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DFM2	2019-03-10	2099-12-31	5bd6f9e4-9447-4609-ad81-5fefa1f3f914	America/New_York	SDS-US-DSL-DFM2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	IN	NCTD	2021-09-27	2099-12-31	21d41bea-3647-4b55-9d6e-4bfbcc3b8d90	Asia/Kolkata	AmazonInDSLNCTDEmail	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DDO6	2021-03-29	2099-12-31	964b36f5-de4e-4774-b914-f78bc2771912	America/Los_Angeles	SDS-US-DSL-DDO6-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DSJ9	2021-11-09	2099-12-31	baa07b99-8f17-426b-a2ee-f189a9df5fdc	America/Los_Angeles	AmazonUsDSLDSJ9Email	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
NA	US	DCN2	2021-01-25	2099-12-31	f8dc957d-a367-4073-a3ae-6894c7c622f0	America/New_York	SDS-US-DSL-DCN2-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
EU	AE	DFJ1	2020-07-24	2099-12-31	a5a32f47-6c17-4841-bc8d-2b6fd11d35bd	Asia/Dubai	SDS-AE-DSL-DFJ1-EMAIL	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	09:00	17:00	ACTIVE
EU	IN	MMCE	2019-11-03	2099-12-31	c26c3b02-3da0-486e-bbf8-cbbbe45c0f8f	Asia/Kolkata	SDS-IN-DSL-MMCE-EMAIL	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	08:00	17:00	ACTIVE
NA	US	DJX1	2018-04-29	2099-12-31	eed41636-4c05-46d8-a052-4683fe893e4c	America/New_York	SDS-US-DSL-DJX1-EMAIL	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	10:00	19:00	ACTIVE
